"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/27/2020","AQS","170310022","1","10.3","ug/m3 LC","43","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/29/2020","AQS","170310022","1","5.6","ug/m3 LC","23","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/31/2020","AQS","170310022","1","5","ug/m3 LC","21","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/03/2020","AQS","170310022","1","8.8","ug/m3 LC","37","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/13/2020","AQS","170310022","1","12.8","ug/m3 LC","52","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/04/2020","AQS","170310022","9","8.2","ug/m3 LC","34","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/10/2020","AQS","170310022","9","10.5","ug/m3 LC","44","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/16/2020","AQS","170310022","9","10.8","ug/m3 LC","45","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/22/2020","AQS","170310022","9","12.1","ug/m3 LC","51","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/28/2020","AQS","170310022","9","11.8","ug/m3 LC","49","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/03/2020","AQS","170310022","9","6.8","ug/m3 LC","28","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/09/2020","AQS","170310022","9","11.8","ug/m3 LC","49","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/15/2020","AQS","170310022","9","9.3","ug/m3 LC","39","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/21/2020","AQS","170310022","9","11.8","ug/m3 LC","49","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/29/2020","AQS","170310022","9","5.1","ug/m3 LC","21","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/04/2020","AQS","170310022","9","5.7","ug/m3 LC","24","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/10/2020","AQS","170310022","9","6.7","ug/m3 LC","28","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/16/2020","AQS","170310022","9","9.1","ug/m3 LC","38","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/09/2020","AQS","170310022","9","3.7","ug/m3 LC","15","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/15/2020","AQS","170310022","9","5.3","ug/m3 LC","22","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/21/2020","AQS","170310022","9","6","ug/m3 LC","25","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/27/2020","AQS","170310022","9","9.3","ug/m3 LC","39","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/03/2020","AQS","170310022","9","6.4","ug/m3 LC","27","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/09/2020","AQS","170310022","9","5","ug/m3 LC","21","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/15/2020","AQS","170310022","9","7.8","ug/m3 LC","33","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/21/2020","AQS","170310022","9","6.4","ug/m3 LC","27","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/27/2020","AQS","170310022","9","9.6","ug/m3 LC","40","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/16/2020","AQS","170310022","9","10.9","ug/m3 LC","45","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/20/2020","AQS","170310022","9","16.7","ug/m3 LC","61","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/26/2020","AQS","170310022","9","8.3","ug/m3 LC","35","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/02/2020","AQS","170310022","9","10.9","ug/m3 LC","45","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/07/2020","AQS","170310022","9","11.4","ug/m3 LC","48","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/13/2020","AQS","170310022","9","9.9","ug/m3 LC","41","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/19/2020","AQS","170310022","9","5.8","ug/m3 LC","24","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/27/2020","AQS","170310022","9","11.3","ug/m3 LC","47","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/24/2020","AQS","170310022","9","2.4","ug/m3 LC","10","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/30/2020","AQS","170310022","9","4.8","ug/m3 LC","20","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/17/2020","AQS","170310022","9","4.7","ug/m3 LC","20","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/23/2020","AQS","170310022","9","7.6","ug/m3 LC","32","WASHINGTON HS","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/01/2020","AQS","170310052","1","6.9","ug/m3 LC","29","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/04/2020","AQS","170310052","1","6.3","ug/m3 LC","26","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/07/2020","AQS","170310052","1","6","ug/m3 LC","25","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/10/2020","AQS","170310052","1","13.9","ug/m3 LC","55","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/13/2020","AQS","170310052","1","10.3","ug/m3 LC","43","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/16/2020","AQS","170310052","1","9.7","ug/m3 LC","40","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/19/2020","AQS","170310052","1","7.6","ug/m3 LC","32","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/22/2020","AQS","170310052","1","14.6","ug/m3 LC","56","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/25/2020","AQS","170310052","1","7.9","ug/m3 LC","33","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/28/2020","AQS","170310052","1","6.3","ug/m3 LC","26","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"01/31/2020","AQS","170310052","1","11.5","ug/m3 LC","48","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/03/2020","AQS","170310052","1","7","ug/m3 LC","29","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/06/2020","AQS","170310052","1","2.4","ug/m3 LC","10","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/09/2020","AQS","170310052","1","13.3","ug/m3 LC","54","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/12/2020","AQS","170310052","1","14.4","ug/m3 LC","56","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/15/2020","AQS","170310052","1","10.1","ug/m3 LC","42","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/18/2020","AQS","170310052","1","8.3","ug/m3 LC","35","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/21/2020","AQS","170310052","1","13.2","ug/m3 LC","53","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/24/2020","AQS","170310052","1","5.8","ug/m3 LC","24","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"02/27/2020","AQS","170310052","1","5.5","ug/m3 LC","23","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/01/2020","AQS","170310052","1","8.8","ug/m3 LC","37","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/04/2020","AQS","170310052","1","5.3","ug/m3 LC","22","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/07/2020","AQS","170310052","1","8.4","ug/m3 LC","35","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/10/2020","AQS","170310052","1","7","ug/m3 LC","29","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/13/2020","AQS","170310052","1","6","ug/m3 LC","25","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/16/2020","AQS","170310052","1","12.8","ug/m3 LC","52","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/19/2020","AQS","170310052","1","12.7","ug/m3 LC","52","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/22/2020","AQS","170310052","1","10.1","ug/m3 LC","42","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/25/2020","AQS","170310052","1","18.3","ug/m3 LC","64","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/28/2020","AQS","170310052","1","8.2","ug/m3 LC","34","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"03/31/2020","AQS","170310052","1","1.5","ug/m3 LC","6","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/03/2020","AQS","170310052","1","12.1","ug/m3 LC","51","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/06/2020","AQS","170310052","1","10.6","ug/m3 LC","44","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/09/2020","AQS","170310052","1","3.7","ug/m3 LC","15","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/12/2020","AQS","170310052","1","9.8","ug/m3 LC","41","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/15/2020","AQS","170310052","1","5.7","ug/m3 LC","24","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/18/2020","AQS","170310052","1","10","ug/m3 LC","42","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/21/2020","AQS","170310052","1","4.1","ug/m3 LC","17","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/24/2020","AQS","170310052","1","14.2","ug/m3 LC","55","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/27/2020","AQS","170310052","1","8.9","ug/m3 LC","37","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"04/30/2020","AQS","170310052","1","2.8","ug/m3 LC","12","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/03/2020","AQS","170310052","1","5.8","ug/m3 LC","24","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/06/2020","AQS","170310052","1","5.5","ug/m3 LC","23","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/09/2020","AQS","170310052","1","5.1","ug/m3 LC","21","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/12/2020","AQS","170310052","1","5.3","ug/m3 LC","22","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/19/2020","AQS","170310052","1","6.2","ug/m3 LC","26","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/24/2020","AQS","170310052","1","10.4","ug/m3 LC","43","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/27/2020","AQS","170310052","1","10.5","ug/m3 LC","44","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/28/2020","AQS","170310052","1","5.8","ug/m3 LC","24","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"05/30/2020","AQS","170310052","1","6.5","ug/m3 LC","27","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"06/05/2020","AQS","170310052","1","11.2","ug/m3 LC","47","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"06/20/2020","AQS","170310052","1","15.3","ug/m3 LC","58","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"06/23/2020","AQS","170310052","1","5.4","ug/m3 LC","23","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"06/26/2020","AQS","170310052","1","12.2","ug/m3 LC","51","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"06/29/2020","AQS","170310052","1","17","ug/m3 LC","61","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/02/2020","AQS","170310052","1","12.1","ug/m3 LC","51","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/05/2020","AQS","170310052","1","15","ug/m3 LC","57","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/08/2020","AQS","170310052","1","11.7","ug/m3 LC","49","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/11/2020","AQS","170310052","1","6.3","ug/m3 LC","26","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/14/2020","AQS","170310052","1","8.7","ug/m3 LC","36","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/17/2020","AQS","170310052","1","9.7","ug/m3 LC","40","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/20/2020","AQS","170310052","1","5.3","ug/m3 LC","22","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"07/23/2020","AQS","170310052","1","5.1","ug/m3 LC","21","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"08/04/2020","AQS","170310052","1","4.5","ug/m3 LC","19","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"08/06/2020","AQS","170310052","1","7.6","ug/m3 LC","32","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"08/07/2020","AQS","170310052","1","11.8","ug/m3 LC","49","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"08/10/2020","AQS","170310052","1","11.3","ug/m3 LC","47","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
"08/15/2020","AQS","170310052","1","11.4","ug/m3 LC","48","MAYFAIR PUMP STATION","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9654848301767","-87.7499280553202"
